Zone,Species,Time,ImageDate,SetVisitDate
179,Coyote,0.012,6/16/2019 0:17,5/31/2019
179,Coyote,0.045,6/13/2019 1:05,5/31/2019
179,Coyote,0.116,6/6/2019 2:47,5/31/2019
179,Coyote,0.15,6/17/2019 3:36,5/31/2019
179,Coyote,0.212,6/9/2018 5:05,5/31/2018
179,Coyote,0.227,6/9/2019 5:27,5/31/2019
179,Coyote,0.237,5/22/2020 5:41,5/19/2020
179,Coyote,0.239,5/22/2020 5:44,5/19/2020
179,Coyote,0.352,6/20/2018 8:27,5/31/2018
179,Coyote,0.726,6/12/2019 17:25,5/31/2019
179,Coyote,0.922,6/1/2018 22:07,5/31/2018
179,Coyote,0.981,6/9/2019 23:33,5/31/2019
179,Coyote,0.987,6/15/2019 23:41,5/31/2019
179,Coyote,0.999,6/2/2019 23:58,5/31/2019
180,Coyote,0.105,8/24/2020 2:31,8/6/2020
180,Coyote,0.273,8/19/2020 6:33,8/6/2020
180,Coyote,0.849,8/25/2020 20:23,8/6/2020
181,Coyote,0.738,6/24/2019 17:42,6/21/2019
182,Coyote,0.061,7/6/2019 1:28,6/29/2019
182,Coyote,0.165,7/8/2019 3:58,6/29/2019
182,Coyote,0.212,7/24/2018 5:05,7/3/2018
182,Coyote,0.22,7/8/2018 5:17,7/3/2018
182,Coyote,0.935,7/4/2019 22:26,6/29/2019
182,Coyote,0.977,7/5/2018 23:27,7/3/2018
183,Coyote,0.001,7/20/2018 0:02,7/17/2018
183,Coyote,0.002,7/20/2018 0:03,7/17/2018
183,Coyote,0.002,5/26/2020 0:03,5/24/2020
183,Coyote,0.005,6/27/2019 0:07,6/6/2019
183,Coyote,0.012,8/6/2018 0:17,7/17/2018
183,Coyote,0.013,8/5/2018 0:18,7/17/2018
183,Coyote,0.016,8/5/2018 0:23,7/17/2018
183,Coyote,0.017,8/5/2018 0:24,7/17/2018
183,Coyote,0.017,8/5/2018 0:24,7/17/2018
183,Coyote,0.034,8/5/2018 0:49,7/17/2018
183,Coyote,0.056,8/5/2018 1:20,7/17/2018
183,Coyote,0.056,8/5/2018 1:21,7/17/2018
183,Coyote,0.057,8/5/2018 1:22,7/17/2018
183,Coyote,0.06,8/1/2018 1:27,7/17/2018
183,Coyote,0.07,7/27/2018 1:41,7/17/2018
183,Coyote,0.071,7/27/2018 1:42,7/17/2018
183,Coyote,0.078,6/7/2020 1:52,5/24/2020
183,Coyote,0.133,5/25/2020 3:11,5/24/2020
183,Coyote,0.137,7/26/2018 3:17,7/17/2018
183,Coyote,0.137,7/26/2018 3:17,7/17/2018
183,Coyote,0.14,7/22/2018 3:22,7/17/2018
183,Coyote,0.149,8/5/2018 3:34,7/17/2018
183,Coyote,0.19,6/18/2020 4:34,5/24/2020
183,Coyote,0.192,6/25/2019 4:37,6/6/2019
183,Coyote,0.192,6/7/2020 4:37,5/24/2020
183,Coyote,0.197,8/7/2018 4:44,7/17/2018
183,Coyote,0.213,7/25/2018 5:06,7/17/2018
183,Coyote,0.213,6/2/2020 5:07,5/24/2020
183,Coyote,0.226,7/27/2018 5:25,7/17/2018
183,Coyote,0.26,8/2/2018 6:14,7/17/2018
183,Coyote,0.26,8/2/2018 6:14,7/17/2018
183,Coyote,0.358,8/2/2018 8:35,7/17/2018
183,Coyote,0.702,6/15/2020 16:51,5/24/2020
183,Coyote,0.766,8/10/2018 18:23,7/17/2018
183,Coyote,0.772,8/2/2018 18:31,7/17/2018
183,Coyote,0.778,8/10/2018 18:41,7/17/2018
183,Coyote,0.802,8/2/2018 19:15,7/17/2018
183,Coyote,0.912,8/5/2018 21:53,7/17/2018
183,Coyote,0.922,7/31/2018 22:08,7/17/2018
183,Coyote,0.923,6/18/2020 22:09,5/24/2020
183,Coyote,0.936,5/25/2020 22:28,5/24/2020
183,Coyote,0.943,6/2/2020 22:38,5/24/2020
183,Coyote,0.95,8/11/2018 22:48,7/17/2018
183,Coyote,0.952,7/26/2018 22:51,7/17/2018
183,Coyote,0.963,7/29/2018 23:07,7/17/2018
183,Coyote,0.976,6/4/2020 23:26,5/24/2020
183,Coyote,0.988,6/14/2020 23:43,5/24/2020
183,Coyote,0.993,6/26/2019 23:50,6/6/2019
184,Coyote,0.116,7/31/2019 2:47,7/15/2019
184,Coyote,0.178,7/23/2019 4:17,7/15/2019
184,Coyote,0.206,7/31/2019 4:56,7/15/2019
184,Coyote,0.206,7/31/2019 4:57,7/15/2019
184,Coyote,0.252,8/1/2019 6:03,7/15/2019
184,Coyote,0.378,7/19/2020 9:05,7/16/2020
184,Coyote,0.379,7/19/2020 9:06,7/16/2020
184,Coyote,0.4,7/21/2020 9:36,7/16/2020
184,Coyote,0.449,8/2/2019 10:46,7/15/2019
184,Coyote,0.806,8/8/2019 19:20,7/15/2019
184,Coyote,0.818,9/1/2018 19:38,8/28/2018
184,Coyote,0.819,9/1/2018 19:39,8/28/2018
184,Coyote,0.913,8/4/2019 21:55,7/15/2019
185,Coyote,0.045,7/16/2020 1:05,7/3/2020
185,Coyote,0.102,7/12/2019 2:27,6/21/2019
185,Coyote,0.102,7/12/2019 2:27,6/21/2019
185,Coyote,0.256,6/27/2019 6:09,6/21/2019
185,Coyote,0.272,6/26/2019 6:31,6/21/2019
185,Coyote,0.272,6/26/2019 6:31,6/21/2019
185,Coyote,0.272,6/26/2019 6:31,6/21/2019
185,Coyote,0.272,6/26/2019 6:32,6/21/2019
185,Coyote,0.272,6/26/2019 6:32,6/21/2019
185,Coyote,0.272,6/26/2019 6:32,6/21/2019
185,Coyote,0.31,6/29/2019 7:27,6/21/2019
185,Coyote,0.342,6/29/2019 8:12,6/21/2019
185,Coyote,0.357,7/15/2019 8:34,6/21/2019
185,Coyote,0.358,7/15/2019 8:35,6/21/2019
185,Coyote,0.358,7/15/2019 8:35,6/21/2019
185,Coyote,0.933,7/8/2019 22:24,6/21/2019
185,Coyote,0.933,7/8/2019 22:24,6/21/2019
185,Coyote,0.964,6/30/2019 23:08,6/21/2019
186,Coyote,0.208,6/5/2020 5:00,5/30/2020
186,Coyote,0.967,6/24/2020 23:13,5/30/2020
187,Coyote,0.002,8/31/2018 0:03,8/28/2018
187,Coyote,0.213,9/2/2018 5:06,8/28/2018
187,Coyote,0.438,9/7/2018 10:30,8/28/2018
187,Coyote,0.751,8/28/2018 18:01,8/28/2018
188,Coyote,0.938,8/6/2020 22:31,8/5/2020
188,Coyote,0.956,8/22/2020 22:57,8/5/2020
189,Coyote,0.074,7/27/2018 1:46,7/17/2018
189,Coyote,0.848,9/4/2020 20:21,8/24/2020
189,Coyote,0.99,8/30/2020 23:45,8/24/2020
190,Coyote,0.238,6/17/2019 5:43,5/25/2019
190,Coyote,0.242,6/17/2019 5:49,5/25/2019
190,Coyote,0.275,6/5/2019 6:36,5/25/2019
190,Coyote,0.276,6/5/2019 6:37,5/25/2019
190,Coyote,0.298,5/27/2019 7:09,5/25/2019
190,Coyote,0.299,5/27/2019 7:10,5/25/2019
190,Coyote,0.299,5/27/2019 7:10,5/25/2019
190,Coyote,0.299,5/27/2019 7:11,5/25/2019
190,Coyote,0.3,5/27/2019 7:12,5/25/2019
190,Coyote,0.301,5/27/2019 7:13,5/25/2019
190,Coyote,0.338,6/19/2019 8:07,5/25/2019
190,Coyote,0.338,6/14/2019 8:07,5/25/2019
190,Coyote,0.359,6/19/2019 8:37,5/25/2019
190,Coyote,0.755,6/5/2019 18:07,5/25/2019
190,Coyote,0.784,6/17/2019 18:49,5/25/2019
190,Coyote,0.809,6/10/2019 19:25,5/25/2019
190,Coyote,0.81,6/10/2019 19:26,5/25/2019
190,Coyote,0.81,6/10/2019 19:26,5/25/2019
190,Coyote,0.888,5/28/2019 21:19,5/25/2019
190,Coyote,0.889,5/28/2019 21:20,5/25/2019
190,Coyote,0.89,5/28/2019 21:21,5/25/2019
190,Coyote,0.89,6/18/2019 21:21,5/25/2019
190,Coyote,0.89,6/18/2019 21:21,5/25/2019
190,Coyote,0.89,5/28/2019 21:21,5/25/2019
190,Coyote,0.89,6/18/2019 21:22,5/25/2019
190,Coyote,0.89,6/18/2019 21:22,5/25/2019
190,Coyote,0.891,6/18/2019 21:23,5/25/2019
190,Coyote,0.896,6/9/2019 21:30,5/25/2019
191,Coyote,0.006,9/2/2018 0:08,8/6/2018
191,Coyote,0.014,6/16/2019 0:20,5/28/2019
191,Coyote,0.106,8/27/2018 2:33,8/6/2018
191,Coyote,0.325,5/25/2020 7:48,5/22/2020
191,Coyote,0.902,8/28/2018 21:39,8/6/2018
191,Coyote,0.911,8/26/2018 21:52,8/6/2018
192,Coyote,0.132,6/17/2020 3:10,5/28/2020
192,Coyote,0.135,6/17/2020 3:14,5/28/2020
192,Coyote,0.897,6/17/2020 21:32,5/28/2020
192,Coyote,0.903,5/29/2020 21:40,5/28/2020
194,Coyote,0.065,7/17/2018 1:33,6/28/2018
194,Coyote,0.065,7/17/2018 1:33,6/28/2018
194,Coyote,0.135,7/19/2018 3:14,6/28/2018
194,Coyote,0.135,7/19/2018 3:15,6/28/2018
194,Coyote,0.921,7/8/2018 22:06,6/28/2018
195,Coyote,0.053,9/3/2020 1:16,8/21/2020
195,Coyote,0.092,9/1/2020 2:13,8/21/2020
195,Coyote,0.099,5/17/2018 2:22,5/14/2018
195,Coyote,0.211,9/11/2020 5:04,8/21/2020
195,Coyote,0.31,9/25/2020 7:26,8/21/2020
195,Coyote,0.598,5/23/2018 14:21,5/14/2018
195,Coyote,0.599,5/23/2018 14:22,5/14/2018
195,Coyote,0.777,9/22/2020 18:39,8/21/2020
195,Coyote,0.794,9/22/2020 19:03,8/21/2020
195,Coyote,0.868,9/6/2020 20:50,8/21/2020
195,Coyote,0.901,9/19/2020 21:37,8/21/2020
195,Coyote,0.938,8/31/2020 22:31,8/21/2020
195,Coyote,0.965,9/23/2020 23:09,8/21/2020
195,Coyote,0.965,9/23/2020 23:09,8/21/2020
195,Coyote,0.97,9/23/2020 23:17,8/21/2020
195,Coyote,0.97,9/23/2020 23:17,8/21/2020
195,Coyote,0.971,9/23/2020 23:18,8/21/2020
196,Coyote,0.024,8/12/2018 0:34,7/19/2018
196,Coyote,0.028,8/3/2020 0:41,7/9/2020
196,Coyote,0.029,8/3/2020 0:42,7/9/2020
196,Coyote,0.047,7/28/2020 1:07,7/9/2020
196,Coyote,0.088,7/30/2020 2:07,7/9/2020
196,Coyote,0.11,7/15/2020 2:39,7/9/2020
196,Coyote,0.123,7/8/2019 2:57,6/28/2019
196,Coyote,0.127,7/10/2019 3:03,6/28/2019
196,Coyote,0.142,7/10/2020 3:25,7/9/2020
196,Coyote,0.91,7/31/2020 21:50,7/9/2020
196,Coyote,0.937,7/11/2020 22:29,7/9/2020
196,Coyote,0.946,7/11/2020 22:42,7/9/2020
196,Coyote,0.947,7/11/2020 22:43,7/9/2020
196,Coyote,0.947,7/11/2020 22:44,7/9/2020
196,Coyote,0.967,7/29/2020 23:12,7/9/2020
197,Coyote,0.151,9/20/2019 3:37,8/29/2019
197,Coyote,0.805,9/21/2019 19:19,8/29/2019
197,Coyote,0.935,9/25/2019 22:27,8/29/2019
198,Coyote,0.074,6/1/2020 1:46,5/22/2020
198,Coyote,0.134,8/9/2018 3:13,8/7/2018
198,Coyote,0.256,6/8/2020 6:08,5/22/2020
198,Coyote,0.256,6/8/2020 6:09,5/22/2020
198,Coyote,0.792,9/1/2018 19:00,8/7/2018
198,Coyote,0.793,6/12/2020 19:02,5/22/2020
198,Coyote,0.837,6/8/2020 20:05,5/22/2020
198,Coyote,0.89,8/29/2018 21:21,8/7/2018
198,Coyote,0.89,6/14/2020 21:21,5/22/2020
198,Coyote,0.89,6/14/2020 21:21,5/22/2020
199,Coyote,0,7/14/2018 0:00,7/14/2018
199,Coyote,0.171,6/4/2019 4:06,5/30/2019
199,Coyote,0.396,6/25/2019 9:30,5/30/2019
199,Coyote,0.396,6/25/2019 9:30,5/30/2019
200,Coyote,0.103,7/13/2020 2:29,7/9/2020
200,Coyote,0.895,7/18/2020 21:29,7/9/2020
200,Coyote,0.896,7/18/2020 21:30,7/9/2020
201,Coyote,0.004,7/8/2018 0:06,7/3/2018
201,Coyote,0.049,7/10/2018 1:11,7/3/2018
201,Coyote,0.05,7/10/2018 1:12,7/3/2018
201,Coyote,0.125,7/9/2018 3:00,7/3/2018
201,Coyote,0.276,7/21/2018 6:38,7/3/2018
201,Coyote,0.294,8/29/2019 7:04,8/7/2019
201,Coyote,0.856,8/29/2019 20:33,8/7/2019
201,Coyote,0.909,7/20/2018 21:49,7/3/2018
201,Coyote,0.934,7/27/2018 22:25,7/3/2018
202,Coyote,0.07,7/17/2020 1:41,7/15/2020
202,Coyote,0.074,8/2/2020 1:47,7/15/2020
202,Coyote,0.076,8/2/2020 1:49,7/15/2020
202,Coyote,0.116,7/16/2020 2:47,7/15/2020
202,Coyote,0.124,7/19/2020 2:58,7/15/2020
202,Coyote,0.143,8/5/2020 3:26,7/15/2020
202,Coyote,0.405,7/30/2019 9:43,7/11/2019
202,Coyote,0.617,7/11/2019 14:48,7/11/2019
202,Coyote,0.836,8/6/2020 20:04,7/15/2020
202,Coyote,0.928,7/27/2020 22:16,7/15/2020
202,Coyote,0.94,7/31/2020 22:33,7/15/2020
202,Coyote,0.942,7/30/2020 22:36,7/15/2020
202,Coyote,0.943,7/31/2020 22:38,7/15/2020
202,Coyote,0.962,7/31/2020 23:05,7/15/2020
202,Coyote,0.98,7/26/2019 23:31,7/11/2019
203,Coyote,0.059,5/27/2020 1:25,5/19/2020
203,Coyote,0.06,5/27/2020 1:27,5/19/2020
203,Coyote,0.456,6/17/2018 10:57,5/30/2018
204,Coyote,0.012,9/19/2019 0:17,8/27/2019
204,Coyote,0.092,8/29/2019 2:12,8/27/2019
204,Coyote,0.092,8/29/2019 2:12,8/27/2019
204,Coyote,0.1,8/3/2018 2:24,7/17/2018
204,Coyote,0.198,8/7/2018 4:45,7/17/2018
204,Coyote,0.205,9/5/2019 4:55,8/27/2019
204,Coyote,0.222,8/30/2019 5:20,8/27/2019
204,Coyote,0.223,8/30/2019 5:21,8/27/2019
204,Coyote,0.236,8/11/2018 5:40,7/17/2018
204,Coyote,0.876,9/13/2019 21:02,8/27/2019
204,Coyote,0.936,9/4/2019 22:28,8/27/2019
204,Coyote,0.939,9/2/2019 22:32,8/27/2019
204,Coyote,0.939,9/2/2019 22:32,8/27/2019
204,Coyote,0.94,9/2/2019 22:33,8/27/2019
204,Coyote,0.983,9/1/2019 23:36,8/27/2019
204,Coyote,0.984,9/1/2019 23:37,8/27/2019
204,Coyote,0.985,9/1/2019 23:38,8/27/2019
204,Coyote,0.985,9/1/2019 23:39,8/27/2019
204,Coyote,0.992,8/27/2019 23:49,8/27/2019
205,Coyote,0,5/10/2020 0:00,5/22/2020
205,Coyote,0.008,5/10/2020 0:11,5/22/2020
205,Coyote,0.008,5/10/2020 0:11,5/22/2020
205,Coyote,0.015,8/24/2018 0:22,8/6/2018
205,Coyote,0.015,8/24/2018 0:22,8/6/2018
205,Coyote,0.017,5/9/2020 0:24,5/22/2020
205,Coyote,0.017,5/9/2020 0:24,5/22/2020
205,Coyote,0.083,5/12/2020 1:59,5/22/2020
205,Coyote,0.083,5/12/2020 1:59,5/22/2020
205,Coyote,0.151,5/9/2020 3:38,5/22/2020
205,Coyote,0.157,8/11/2018 3:46,8/6/2018
205,Coyote,0.201,6/2/2019 4:50,5/28/2019
205,Coyote,0.206,5/31/2020 4:56,5/22/2020
205,Coyote,0.243,5/25/2020 5:50,5/22/2020
205,Coyote,0.301,6/11/2019 7:14,5/28/2019
205,Coyote,0.41,6/18/2019 9:50,5/28/2019
205,Coyote,0.928,8/10/2018 22:17,8/6/2018
205,Coyote,0.94,5/24/2020 22:34,5/22/2020
205,Coyote,0.988,5/9/2020 23:42,5/22/2020
206,Coyote,0.024,7/26/2020 0:34,7/6/2020
206,Coyote,0.072,7/20/2020 1:43,7/6/2020
206,Coyote,0.134,8/6/2018 3:13,7/17/2018
206,Coyote,0.144,7/17/2020 3:27,7/6/2020
206,Coyote,0.167,8/4/2020 4:01,7/6/2020
206,Coyote,0.317,7/8/2020 7:37,7/6/2020
206,Coyote,0.522,8/2/2020 12:31,7/6/2020
206,Coyote,0.866,7/30/2020 20:47,7/6/2020
206,Coyote,0.917,8/1/2018 22:01,7/17/2018
206,Coyote,0.974,7/12/2020 23:22,7/6/2020
207,Coyote,0.069,8/21/2020 1:39,8/18/2020
207,Coyote,0.115,5/27/2018 2:46,5/16/2018
207,Coyote,0.213,5/24/2018 5:07,5/16/2018
207,Coyote,0.275,5/24/2018 6:36,5/16/2018
207,Coyote,0.844,5/31/2018 20:16,5/16/2018
207,Coyote,0.892,8/18/2020 21:24,8/18/2020
207,Coyote,0.892,8/18/2020 21:24,8/18/2020
207,Coyote,0.919,8/22/2020 22:04,8/18/2020
208,Coyote,0.049,7/23/2018 1:10,6/26/2018
208,Coyote,0.049,7/23/2018 1:11,6/26/2018
208,Coyote,0.085,8/12/2020 2:02,8/6/2020
208,Coyote,0.313,8/9/2019 7:30,8/5/2019
208,Coyote,0.476,7/18/2018 11:25,6/26/2018
208,Coyote,0.892,7/22/2018 21:25,6/26/2018
208,Coyote,0.968,7/22/2018 23:14,6/26/2018
208,Coyote,0.971,8/11/2020 23:18,8/6/2020
209,Coyote,0.194,6/28/2019 4:39,6/21/2019
209,Coyote,0.237,7/5/2019 5:41,6/21/2019
209,Coyote,0.874,9/2/2018 20:59,8/13/2018
209,Coyote,0.939,6/24/2019 22:32,6/21/2019
210,Coyote,0.088,7/20/2020 2:06,7/12/2020
210,Coyote,0.217,7/15/2020 5:12,7/12/2020
210,Coyote,0.226,8/12/2018 5:26,7/19/2018
210,Coyote,0.964,6/21/2019 23:08,6/17/2019
211,Coyote,0.206,8/26/2019 4:56,8/23/2019
211,Coyote,0.265,9/7/2019 6:22,8/23/2019
211,Coyote,0.84,9/13/2020 20:10,9/7/2020
212,Coyote,0.262,9/3/2019 6:17,8/15/2019
212,Coyote,0.474,8/31/2019 11:22,8/15/2019
212,Coyote,0.71,5/24/2018 17:03,5/16/2018
212,Coyote,0.874,5/22/2018 20:58,5/16/2018
212,Coyote,0.874,5/22/2018 20:59,5/16/2018
212,Coyote,0.874,5/22/2018 20:59,5/16/2018
212,Coyote,0.879,5/22/2018 21:06,5/16/2018
212,Coyote,0.879,5/22/2018 21:06,5/16/2018
214,Coyote,0.003,8/19/2020 0:05,8/17/2020
214,Coyote,0.015,6/8/2018 0:22,5/17/2018
214,Coyote,0.035,8/16/2019 0:50,8/6/2019
214,Coyote,0.038,8/20/2020 0:55,8/17/2020
214,Coyote,0.059,8/4/2019 1:25,8/6/2019
214,Coyote,0.076,8/4/2019 1:50,8/6/2019
214,Coyote,0.087,5/20/2018 2:05,5/17/2018
214,Coyote,0.109,9/18/2020 2:37,8/17/2020
214,Coyote,0.11,9/19/2020 2:39,8/17/2020
214,Coyote,0.121,8/1/2019 2:54,8/6/2019
214,Coyote,0.124,8/1/2019 2:59,8/6/2019
214,Coyote,0.133,8/1/2019 3:11,8/6/2019
214,Coyote,0.192,9/19/2020 4:36,8/17/2020
214,Coyote,0.192,9/19/2020 4:37,8/17/2020
214,Coyote,0.193,9/19/2020 4:38,8/17/2020
214,Coyote,0.222,8/3/2019 5:19,8/6/2019
214,Coyote,0.245,7/27/2019 5:53,8/6/2019
214,Coyote,0.254,7/26/2019 6:06,8/6/2019
214,Coyote,0.256,7/27/2019 6:08,8/6/2019
214,Coyote,0.258,7/27/2019 6:12,8/6/2019
214,Coyote,0.522,7/28/2019 12:32,8/6/2019
214,Coyote,0.774,8/3/2019 18:35,8/6/2019
214,Coyote,0.874,8/14/2019 20:58,8/6/2019
214,Coyote,0.876,7/28/2019 21:01,8/6/2019
214,Coyote,0.877,9/16/2020 21:03,8/17/2020
214,Coyote,0.895,7/23/2019 21:29,8/6/2019
214,Coyote,0.903,9/12/2020 21:40,8/17/2020
214,Coyote,0.915,7/22/2019 21:58,8/6/2019
214,Coyote,0.916,9/9/2020 21:59,8/17/2020
214,Coyote,0.917,7/22/2019 22:01,8/6/2019
214,Coyote,0.92,8/9/2019 22:05,8/6/2019
214,Coyote,0.931,9/1/2020 22:21,8/17/2020
214,Coyote,0.932,9/1/2020 22:22,8/17/2020
214,Coyote,0.933,9/1/2020 22:23,8/17/2020
214,Coyote,0.953,7/31/2019 22:53,8/6/2019
214,Coyote,0.963,7/26/2019 23:06,8/6/2019
214,Coyote,0.976,8/18/2019 23:26,8/6/2019
214,Coyote,0.977,8/18/2019 23:27,8/6/2019
215,Coyote,0.138,6/15/2020 3:18,5/23/2020
215,Coyote,0.201,6/7/2020 4:50,5/23/2020
215,Coyote,0.25,6/16/2020 6:00,5/23/2020
215,Coyote,0.251,6/16/2020 6:01,5/23/2020
215,Coyote,0.49,6/28/2019 11:45,6/4/2019
217,Coyote,0.132,6/28/2019 3:10,6/24/2019
218,Coyote,0.434,6/15/2019 10:25,5/29/2019
218,Coyote,0.887,5/29/2020 21:17,5/28/2020
219,Coyote,0.015,9/1/2020 0:21,8/23/2020
219,Coyote,0.052,9/5/2019 1:15,8/21/2019
219,Coyote,0.152,9/3/2019 3:39,8/21/2019
219,Coyote,0.179,9/2/2019 4:18,8/21/2019
219,Coyote,0.19,6/12/2018 4:33,6/4/2018
219,Coyote,0.224,6/7/2018 5:22,6/4/2018
219,Coyote,0.252,9/10/2020 6:03,8/23/2020
219,Coyote,0.839,8/28/2020 20:08,8/23/2020
219,Coyote,0.899,8/26/2020 21:35,8/23/2020
219,Coyote,0.925,8/25/2019 22:12,8/21/2019
219,Coyote,0.926,8/25/2019 22:13,8/21/2019
219,Coyote,0.957,8/28/2019 22:58,8/21/2019
219,Coyote,0.969,9/7/2020 23:16,8/23/2020
219,Coyote,0.969,9/7/2020 23:16,8/23/2020
219,Coyote,0.974,6/13/2018 23:23,6/4/2018
220,Coyote,0.385,5/20/2018 9:15,5/17/2018
220,Coyote,0.386,5/20/2018 9:16,5/17/2018
221,Coyote,0.029,6/9/2018 0:42,5/16/2018
221,Coyote,0.051,9/22/2020 1:13,8/17/2020
221,Coyote,0.056,9/19/2020 1:20,8/17/2020
221,Coyote,0.089,9/21/2020 2:08,8/17/2020
221,Coyote,0.092,6/1/2018 2:12,5/16/2018
221,Coyote,0.103,9/12/2020 2:29,8/17/2020
221,Coyote,0.186,8/25/2020 4:28,8/17/2020
221,Coyote,0.194,9/16/2020 4:40,8/17/2020
221,Coyote,0.235,9/14/2020 5:38,8/17/2020
221,Coyote,0.249,6/1/2018 5:58,5/16/2018
221,Coyote,0.25,8/24/2020 6:00,8/17/2020
221,Coyote,0.339,9/25/2020 8:08,8/17/2020
221,Coyote,0.34,9/25/2020 8:10,8/17/2020
221,Coyote,0.341,9/25/2020 8:11,8/17/2020
221,Coyote,0.545,9/20/2020 13:05,8/17/2020
221,Coyote,0.697,8/22/2020 16:43,8/17/2020
221,Coyote,0.858,9/17/2020 20:36,8/17/2020
221,Coyote,0.858,9/17/2020 20:36,8/17/2020
221,Coyote,0.865,9/14/2020 20:46,8/17/2020
221,Coyote,0.865,9/14/2020 20:46,8/17/2020
221,Coyote,0.895,9/17/2020 21:29,8/17/2020
221,Coyote,0.908,9/22/2020 21:48,8/17/2020
221,Coyote,0.992,8/28/2020 23:48,8/17/2020
222,Coyote,0.017,5/20/2018 0:25,5/15/2018
222,Coyote,0.027,5/29/2018 0:39,5/15/2018
222,Coyote,0.042,5/31/2018 1:00,5/15/2018
222,Coyote,0.044,9/24/2020 1:04,8/19/2020
222,Coyote,0.067,9/24/2020 1:36,8/19/2020
222,Coyote,0.081,5/24/2018 1:56,5/15/2018
222,Coyote,0.091,5/30/2018 2:11,5/15/2018
222,Coyote,0.102,6/5/2018 2:27,5/15/2018
222,Coyote,0.104,6/8/2018 2:30,5/15/2018
222,Coyote,0.109,9/22/2020 2:37,8/19/2020
222,Coyote,0.109,9/22/2020 2:37,8/19/2020
222,Coyote,0.109,5/25/2018 2:37,5/15/2018
222,Coyote,0.11,9/22/2020 2:38,8/19/2020
222,Coyote,0.114,9/22/2020 2:44,8/19/2020
222,Coyote,0.115,9/19/2020 2:45,8/19/2020
222,Coyote,0.117,9/24/2020 2:49,8/19/2020
222,Coyote,0.126,9/21/2020 3:01,8/19/2020
222,Coyote,0.144,9/25/2020 3:28,8/19/2020
222,Coyote,0.148,8/27/2020 3:33,8/19/2020
222,Coyote,0.156,6/6/2018 3:44,5/15/2018
222,Coyote,0.163,8/22/2020 3:55,8/19/2020
222,Coyote,0.179,8/27/2020 4:18,8/19/2020
222,Coyote,0.187,5/18/2018 4:29,5/15/2018
222,Coyote,0.191,6/12/2018 4:35,5/15/2018
222,Coyote,0.197,6/11/2018 4:44,5/15/2018
222,Coyote,0.203,6/4/2018 4:53,5/15/2018
222,Coyote,0.204,5/25/2018 4:54,5/15/2018
222,Coyote,0.23,9/24/2020 5:31,8/19/2020
222,Coyote,0.249,8/22/2020 5:59,8/19/2020
222,Coyote,0.253,5/22/2018 6:05,5/15/2018
222,Coyote,0.281,5/17/2018 6:44,5/15/2018
222,Coyote,0.331,6/1/2018 7:57,5/15/2018
222,Coyote,0.34,9/1/2020 8:09,8/19/2020
222,Coyote,0.683,5/29/2018 16:24,5/15/2018
222,Coyote,0.771,5/30/2018 18:30,5/15/2018
222,Coyote,0.792,5/20/2018 19:01,5/15/2018
222,Coyote,0.874,9/17/2020 20:58,8/19/2020
222,Coyote,0.874,9/17/2020 20:59,8/19/2020
222,Coyote,0.895,5/30/2018 21:29,5/15/2018
222,Coyote,0.896,5/30/2018 21:30,5/15/2018
222,Coyote,0.901,6/1/2018 21:37,5/15/2018
222,Coyote,0.908,5/26/2018 21:47,5/15/2018
222,Coyote,0.908,9/15/2020 21:48,8/19/2020
222,Coyote,0.911,8/29/2020 21:52,8/19/2020
222,Coyote,0.919,5/15/2018 22:04,5/15/2018
222,Coyote,0.925,5/20/2018 22:12,5/15/2018
222,Coyote,0.928,5/19/2018 22:17,5/15/2018
222,Coyote,0.935,5/20/2018 22:26,5/15/2018
222,Coyote,0.939,5/16/2018 22:32,5/15/2018
222,Coyote,0.942,9/15/2020 22:37,8/19/2020
222,Coyote,0.942,9/15/2020 22:37,8/19/2020
222,Coyote,0.947,9/19/2020 22:44,8/19/2020
222,Coyote,0.947,5/27/2018 22:44,5/15/2018
222,Coyote,0.952,5/20/2018 22:51,5/15/2018
222,Coyote,0.958,9/20/2020 23:00,8/19/2020
222,Coyote,0.965,9/24/2020 23:09,8/19/2020
222,Coyote,0.965,9/17/2020 23:10,8/19/2020
222,Coyote,0.975,5/29/2018 23:24,5/15/2018
222,Coyote,0.978,6/10/2018 23:29,5/15/2018
222,Coyote,0.978,6/10/2018 23:29,5/15/2018
222,Coyote,0.979,6/10/2018 23:30,5/15/2018
223,Coyote,0.378,8/22/2018 9:04,8/21/2018
223,Coyote,0.647,8/22/2018 15:32,8/21/2018
223,Coyote,0.914,7/29/2019 21:56,7/19/2019
223,Coyote,0.934,8/26/2018 22:25,8/21/2018
223,Coyote,0.939,7/21/2020 22:32,7/20/2020
223,Coyote,0.972,9/2/2018 23:19,8/21/2018
224,Coyote,0.04,6/19/2020 0:57,5/24/2020
224,Coyote,0.04,6/19/2020 0:58,5/24/2020
224,Coyote,0.04,6/19/2020 0:58,5/24/2020
224,Coyote,0.041,6/19/2020 0:59,5/24/2020
224,Coyote,0.041,6/19/2020 0:59,5/24/2020
224,Coyote,0.117,6/9/2020 2:49,5/24/2020
224,Coyote,0.128,6/18/2020 3:04,5/24/2020
224,Coyote,0.175,6/11/2019 4:12,6/6/2019
224,Coyote,0.881,6/9/2020 21:09,5/24/2020
224,Coyote,0.906,6/22/2019 21:44,6/6/2019
